action_diversity,budget_burn_rate,budget_final,budget_initial,budget_max,budget_min,crash_type,crashed,cumulative_pe.causal.fast,cumulative_pe.causal.med,cumulative_pe.causal.slow,cumulative_pe.cost.fast,cumulative_pe.cost.med,cumulative_pe.cost.slow,cumulative_pe.quantity.fast,cumulative_pe.quantity.med,cumulative_pe.quantity.slow,cumulative_pe.temporal.fast,cumulative_pe.temporal.med,cumulative_pe.temporal.slow,final_budget,final_storage.sku_0,final_storage.sku_1,final_storage.sku_2,final_storage.sku_3,final_storage.sku_4,final_storage.sku_5,final_storage.sku_6,final_storage.sku_7,final_storage.sku_8,final_storage.sku_9,fulfilled_orders,max_repeat_streak,model_load_error,model_load_failed,most_common_action,most_common_action_count,num_repeated_actions,params.agent.interface.prediction_mode,params.agent.model.name,params.combination_id,params.pe_induction.p_shock,params.pe_induction.pe_mag,params.replication_id,params.seed,pe_causal_fast_final,pe_causal_med_final,pe_causal_slow_final,run_id,scratchpad_deletes,scratchpad_final_size,scratchpad_max_size,scratchpad_reads,scratchpad_used,scratchpad_writes,seed,total_orders_requested,total_steps,went_bankrupt
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,24,,False,tool_check_inbox,101,7,optional,meta-llama/Llama-3.1-8B-Instruct,81,0.6,high,1,406,0.0,0.0,0.0,1771291421_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,30,,False,tool_check_inbox,72,6,optional,meta-llama/Llama-3.1-8B-Instruct,81,0.6,high,4,409,0.0,0.0,0.0,1771291448_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.87884634114772,0,33,0,0,0,0,0,0,0,0,1,8,,False,tool_check_inbox,31,6,optional,allenai/OLMo-2-1124-13B-Instruct,82,0.6,high,1,411,0.0,0.0,0.0,1771291478_42,0,0,0,0,False,0,42,2,37,False
4,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2957.2073268506583,0,91,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,25,9,optional,allenai/OLMo-2-1124-13B-Instruct,82,0.6,high,2,412,0.0,0.0,0.0,1771291515_42,0,0,0,0,False,0,42,2,13,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,83,0.6,high,1,416,0.0,0.0,0.0,1771291585_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,51,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,83,0.6,high,0,415,0.0,0.0,0.0,1771291586_42,0,0,0,0,False,0,42,1,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,41,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,83,0.6,high,2,417,0.0,0.0,0.0,1771291614_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,61,,False,tool_check_inbox,167,5,required,meta-llama/Llama-3.1-8B-Instruct,84,0.7,low,0,420,0.0,0.0,0.0,1771291759_42,0,0,0,0,False,0,42,0,60,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,29,,False,tool_check_inbox,54,2,required,meta-llama/Llama-3.1-8B-Instruct,84,0.7,low,1,421,0.0,0.0,0.0,1771291845_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,16,,False,tool_check_inbox,65,8,required,meta-llama/Llama-3.1-8B-Instruct,84,0.7,low,2,422,0.0,0.0,0.0,1771291925_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1021.2853148143338,50,0,0,0,0,0,0,0,0,0,1,7,,False,tool_check_inbox,40,13,required,allenai/OLMo-2-1124-13B-Instruct,85,0.7,low,1,426,0.0,0.0,0.0,1771291958_42,0,0,0,0,False,0,42,6,48,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315.8482722200094,50,0,0,0,0,0,0,0,0,0,1,12,,False,tool_check_inbox,14,1,required,allenai/OLMo-2-1124-13B-Instruct,85,0.7,low,2,427,0.0,0.0,0.0,1771291959_42,0,0,0,0,False,0,42,1,16,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1070.8321320941948,0,51,0,0,0,0,0,0,0,0,1,7,,False,tool_check_inbox,10,2,required,allenai/OLMo-2-1124-13B-Instruct,85,0.7,low,3,428,0.0,0.0,0.0,1771292036_42,0,0,0,0,False,0,42,1,14,False
3,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2336.98652773935,0,100,0,0,0,0,0,0,0,0,1,0,,False,tool_check_budget,1,0,required,allenai/OLMo-2-1124-13B-Instruct,85,0.7,low,4,429,0.0,0.0,0.0,1771292074_42,0,0,0,0,False,0,42,1,3,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,86,0.7,low,0,430,0.0,0.0,0.0,1771292077_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,86,0.7,low,1,431,0.0,0.0,0.0,1771292106_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.14558144647083,45,0,0,0,0,0,0,0,0,0,1,32,,False,tool_check_inbox,34,1,required,deepseek-ai/deepseek-llm-7b-chat,86,0.7,low,3,433,0.0,0.0,0.0,1771292207_42,0,0,0,0,False,0,42,1,35,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,86,0.7,low,2,432,0.0,0.0,0.0,1771292213_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,86,0.7,low,4,434,0.0,0.0,0.0,1771292249_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,32,,False,tool_check_inbox,57,5,optional,meta-llama/Llama-3.1-8B-Instruct,87,0.7,low,0,435,0.0,0.0,0.0,1771292250_42,0,0,0,0,False,0,42,0,64,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,38,,False,tool_check_inbox,55,1,optional,meta-llama/Llama-3.1-8B-Instruct,87,0.7,low,1,436,0.0,0.0,0.0,1771292295_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,27,,False,tool_check_inbox,101,6,optional,meta-llama/Llama-3.1-8B-Instruct,87,0.7,low,2,437,0.0,0.0,0.0,1771292322_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,25,,False,tool_check_inbox,58,3,optional,meta-llama/Llama-3.1-8B-Instruct,87,0.7,low,4,439,0.0,0.0,0.0,1771292380_42,0,0,0,0,False,0,42,0,61,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.17483537204,0,79,0,0,0,0,0,0,0,0,1,13,,False,tool_check_inbox,35,6,optional,allenai/OLMo-2-1124-13B-Instruct,88,0.7,low,1,441,0.0,0.0,0.0,1771292408_42,0,0,0,0,False,0,42,2,32,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.81968207480514,0,53,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,23,5,optional,allenai/OLMo-2-1124-13B-Instruct,88,0.7,low,2,442,0.0,0.0,0.0,1771292409_42,0,0,0,0,False,0,42,5,33,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3063016761288964,0,0,20,0,0,0,0,0,0,0,1,11,,False,tool_check_inbox,31,3,optional,allenai/OLMo-2-1124-13B-Instruct,88,0.7,low,3,443,0.0,0.0,0.0,1771292447_42,0,0,0,0,False,0,42,1,21,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-769.5434722603262,0,53,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,5,0,optional,deepseek-ai/deepseek-llm-7b-chat,89,0.7,low,0,445,0.0,0.0,0.0,1771292448_42,0,0,0,0,False,0,42,1,6,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,89,0.7,low,3,448,0.0,0.0,0.0,1771292568_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,36,,False,tool_check_inbox,104,3,optional,deepseek-ai/deepseek-llm-7b-chat,89,0.7,low,1,446,0.0,0.0,0.0,1771292571_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,33,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,89,0.7,low,4,449,0.0,0.0,0.0,1771292607_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-319.7677680637413,0,25,0,0,0,0,0,0,0,0,1,3,,False,tool_check_inbox,4,1,required,meta-llama/Llama-3.1-8B-Instruct,90,0.7,high,1,451,0.0,0.0,0.0,1771292654_42,0,0,0,0,False,0,42,1,4,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,34,,False,tool_check_inbox,54,1,required,meta-llama/Llama-3.1-8B-Instruct,90,0.7,high,3,453,0.0,0.0,0.0,1771292709_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6674.692529971814,150,0,0,0,0,0,0,0,0,0,1,13,,False,tool_check_inbox,21,2,required,meta-llama/Llama-3.1-8B-Instruct,90,0.7,high,2,452,0.0,0.0,0.0,1771292712_42,0,0,0,0,False,0,42,1,24,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2278.6215427291554,50,0,0,0,0,0,0,0,0,0,1,19,,False,tool_check_inbox,68,9,required,meta-llama/Llama-3.1-8B-Instruct,90,0.7,high,4,454,0.0,0.0,0.0,1771292757_42,0,0,0,0,False,0,42,1,48,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3011.0179761340873,0,0,0,200,0,0,0,0,0,0,1,22,,False,tool_check_inbox,26,3,required,allenai/OLMo-2-1124-13B-Instruct,91,0.7,high,1,456,0.0,0.0,0.0,1771292796_42,0,0,0,0,False,0,42,3,33,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-632.4577256061629,0,0,100,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,18,4,required,allenai/OLMo-2-1124-13B-Instruct,91,0.7,high,3,458,0.0,0.0,0.0,1771292862_42,0,0,0,0,False,0,42,2,18,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.6337285414568,16,50,0,0,0,0,0,0,0,0,2,4,,False,tool_check_inbox,12,4,required,allenai/OLMo-2-1124-13B-Instruct,91,0.7,high,4,459,0.0,0.0,0.0,1771292886_42,0,0,0,0,False,0,42,4,17,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,92,0.7,high,0,460,0.0,0.0,0.0,1771292887_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,88,,False,tool_check_inbox,111,1,required,deepseek-ai/deepseek-llm-7b-chat,92,0.7,high,2,462,0.0,0.0,0.0,1771292944_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,55,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,92,0.7,high,1,461,0.0,0.0,0.0,1771292946_42,0,0,0,0,False,0,42,1,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,92,0.7,high,4,464,0.0,0.0,0.0,1771293058_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,26,,False,tool_check_inbox,86,9,optional,meta-llama/Llama-3.1-8B-Instruct,93,0.7,high,0,465,0.0,0.0,0.0,1771293209_42,0,0,0,0,False,0,42,0,58,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,67,,False,tool_check_inbox,107,5,optional,meta-llama/Llama-3.1-8B-Instruct,93,0.7,high,2,467,0.0,0.0,0.0,1771293296_42,0,0,0,0,False,0,42,1,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.45442030495002,0,0,12,0,0,0,0,0,0,0,1,13,,False,tool_check_inbox,24,2,optional,meta-llama/Llama-3.1-8B-Instruct,93,0.7,high,4,469,0.0,0.0,0.0,1771293337_42,0,0,0,0,False,0,42,1,27,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1207.9435343886119,0,30,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,13,2,optional,allenai/OLMo-2-1124-13B-Instruct,94,0.7,high,0,470,0.0,0.0,0.0,1771293338_42,0,0,0,0,False,0,42,2,17,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5278.736143847965,0,134,0,0,0,0,0,0,0,0,1,13,,False,tool_check_inbox,17,1,optional,allenai/OLMo-2-1124-13B-Instruct,94,0.7,high,1,471,0.0,0.0,0.0,1771293419_42,0,0,0,0,False,0,42,2,20,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2866.0665772621774,0,157,0,0,0,0,0,0,0,0,1,10,,False,tool_check_inbox,14,3,optional,allenai/OLMo-2-1124-13B-Instruct,94,0.7,high,2,472,0.0,0.0,0.0,1771293497_42,0,0,0,0,False,0,42,3,18,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1511.202457491888,50,0,0,0,0,0,0,0,0,0,1,7,,False,tool_check_inbox,11,2,optional,allenai/OLMo-2-1124-13B-Instruct,94,0.7,high,3,473,0.0,0.0,0.0,1771293565_42,0,0,0,0,False,0,42,3,14,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3060.608600045784,100,0,0,0,0,0,0,0,0,0,1,33,,False,tool_check_inbox,69,4,optional,allenai/OLMo-2-1124-13B-Instruct,94,0.7,high,4,474,0.0,0.0,0.0,1771293593_42,0,0,0,0,False,0,42,4,18,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,95,0.7,high,1,476,0.0,0.0,0.0,1771293631_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,95,0.7,high,2,477,0.0,0.0,0.0,1771293690_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,95,0.7,high,3,478,0.0,0.0,0.0,1771293729_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,95,0.7,high,4,479,0.0,0.0,0.0,1771293841_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,18,,False,tool_check_inbox,51,5,required,meta-llama/Llama-3.1-8B-Instruct,96,0.8,low,0,480,0.0,0.0,0.0,1771293891_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545.7420473539039,49,0,0,0,0,0,0,0,0,0,1,23,,False,tool_check_inbox,57,5,required,meta-llama/Llama-3.1-8B-Instruct,96,0.8,low,1,481,0.0,0.0,0.0,1771294048_42,0,0,0,0,False,0,42,1,46,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1202.578246303165,50,0,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,9,3,required,allenai/OLMo-2-1124-13B-Instruct,97,0.8,low,0,485,0.0,0.0,0.0,1771294164_42,0,0,0,0,False,0,42,3,12,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,49,,False,tool_check_inbox,110,6,required,meta-llama/Llama-3.1-8B-Instruct,96,0.8,low,3,483,0.0,0.0,0.0,1771294165_42,0,0,0,0,False,0,42,0,60,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3094.35436287453,99,0,0,0,0,0,0,0,0,0,1,3,,False,tool_check_inbox,5,1,required,allenai/OLMo-2-1124-13B-Instruct,97,0.8,low,1,486,0.0,0.0,0.0,1771294193_42,0,0,0,0,False,0,42,1,6,False
4,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3855.363609793878,150,0,0,0,0,0,0,0,0,0,2,4,,False,tool_check_inbox,6,3,required,allenai/OLMo-2-1124-13B-Instruct,97,0.8,low,2,487,0.0,0.0,0.0,1771294224_42,0,0,0,0,False,0,42,3,7,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3714.2547696685224,160,0,0,0,0,0,0,0,0,0,1,10,,False,tool_check_inbox,31,5,required,allenai/OLMo-2-1124-13B-Instruct,97,0.8,low,4,489,0.0,0.0,0.0,1771294301_42,0,0,0,0,False,0,42,3,41,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,98,0.8,low,0,490,0.0,0.0,0.0,1771294302_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,50,,False,tool_check_inbox,54,1,required,deepseek-ai/deepseek-llm-7b-chat,98,0.8,low,1,491,0.0,0.0,0.0,1771294340_42,0,0,0,0,False,0,42,1,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,70,,False,tool_check_inbox,111,1,required,deepseek-ai/deepseek-llm-7b-chat,98,0.8,low,2,492,0.0,0.0,0.0,1771294414_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1961.1502544162713,50,0,0,0,0,0,0,0,0,0,1,26,,False,tool_check_inbox,78,4,optional,meta-llama/Llama-3.1-8B-Instruct,99,0.8,low,0,495,0.0,0.0,0.0,1771294451_42,0,0,0,0,False,0,42,1,27,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1739.9738121547502,54,0,0,0,0,0,0,0,0,0,1,15,,False,tool_check_inbox,25,2,optional,meta-llama/Llama-3.1-8B-Instruct,99,0.8,low,1,496,0.0,0.0,0.0,1771294453_42,0,0,0,0,False,0,42,1,27,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1894.8238846897912,100,0,0,0,0,0,0,0,0,0,1,25,,False,tool_check_inbox,29,1,optional,meta-llama/Llama-3.1-8B-Instruct,99,0.8,low,2,497,0.0,0.0,0.0,1771294483_42,0,0,0,0,False,0,42,1,30,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,29,,False,tool_check_inbox,79,7,optional,meta-llama/Llama-3.1-8B-Instruct,99,0.8,low,3,498,0.0,0.0,0.0,1771294526_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1899.7727067492333,0,0,45,0,0,0,0,0,0,0,1,2,,False,tool_check_inbox,2,0,optional,allenai/OLMo-2-1124-13B-Instruct,100,0.8,low,1,501,0.0,0.0,0.0,1771294556_42,0,0,0,0,False,0,42,1,3,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2120.016538810375,50,0,0,0,0,0,0,0,0,0,1,13,,False,tool_check_inbox,19,3,optional,allenai/OLMo-2-1124-13B-Instruct,100,0.8,low,2,502,0.0,0.0,0.0,1771294595_42,0,0,0,0,False,0,42,2,22,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,101,0.8,low,0,505,0.0,0.0,0.0,1771294625_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1655.9126274682808,44,0,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,19,5,optional,allenai/OLMo-2-1124-13B-Instruct,100,0.8,low,4,504,0.0,0.0,0.0,1771294626_42,0,0,0,0,False,0,42,3,21,False
